slug;source;freq;position;channel;priority_group;priority_label;segment_orig;federal_count;regional_count;yandex_count;top10_domains;city_from;city_to;price
tula-yasnyj;new;26;1;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;21;6;4;city2city.ru|taksisvo.ru|deshevotaxi.ru|mejgorodtaxi.ru|mezhgorod-taksi.ru|taxi.yandex.ru|www.rome2rio.com|www.avito.ru|tula.taximaxim.ru|tula.taxipoehali.ru;;;
voronezh-ostrogozhsk;old;26;7;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;2;21;0;kubtaxi.ru|catalogtaksi.ru|tratatur.ru|taxi555.ru|kiwitaxi.ru|www.taxi2000.ru|city2city.ru|taxi-ug.ru|1taxopark.ru|taksisvo.ru|mezhgorod-rf.ru|www.mezhgorod.taxi|taxi.drive-luxe.ru|takse.ru|rustransfer.org|vse-taxi.com|deshevotaxi.ru|taxivezde.ru|transfers.unitaxi.ru|www.rome2rio.com|m.avito.ru|obltaxi.ru|www.taxi-love.ru|ru-travel.org|taksi-services.ru|mb-taxi.ru|transfer36.ru|mejgorodtaxi.ru|taxicamry.ru|taxi-russia.su;Воронеж;Острогожск;3800
ulyanovsk-cheboksary;old;26;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;25;0;m.avito.ru|ulyanovsk.taxi24h.ru|taxi533.ru|1taxopark.ru|ulyanovsk.sevastopol24.taxi|taxi555.ru|ulyanovsk.taksi24.taxi|taxi-russia.su|ab-taxi.ru|mejgorod-taxi.ru|taxiarkadiya.ru|taxi.drive-luxe.ru|rustransfer.org|taxi24online.ru|obltaxi.ru|mezhgorod-rf.ru|taxivezde.ru|www.taxi-love.ru|jupiter-tmc.ru|taxiboss.biz|ulyanovsk.taxi-krim.com|catalogtaksi.ru|taxi-nomera.ru|vse-taxi.com|ulyanovsk.simferopol-aeroport.taxi|mezhgorod-taksi.ru|taxigorkovskoe.ru|mejgorodtaxi.ru|vk.com|deshevotaxi.ru;Ульяновск;Чебоксары;7000
saratov-balashov;old;26;8;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;23;0;www.avito.ru|taxi-ug.ru|kubtaxi.ru|taxi555.ru|taksi-gorod.ru|1taxopark.ru|tratatur.ru|city2city.ru|www.taxi2000.ru|taxi-russia.su|taxi.drive-luxe.ru|taksisvo.ru|transfer64.ru|catalogtaksi.ru|taxi24online.ru|www.mezhgorod.taxi|taxi-lider64.ru|www.taxi-love.ru|rustransfer.org|taxi-cosmos.ru|mezhgorod-rf.ru|taxivezde.ru|obltaxi.ru|mejgorod-taxi.ru|1tmehgorod.ru|korona-taksi.ru|uslugi.yandex.ru|mb-taxi.ru|vse-taxi.com|sky-transfer.ru;Саратов;Балашов;6400
ekaterinburg-aramil;old;26;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;0;7;0;1taxopark.ru|taxivezde.ru|aramil.taximaxim.ru|catalogtaxi.ru|taksisvo.ru|yandex.ru|willway.ru|taxi555.ru|catalogtaksi.ru|taxi.drive-luxe.ru;Екатеринбург;Арамиль;2000
melitopol-rostov-na-don;old;26;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;19;0;www.pantaxi.ru|arteltaxi.ru|tavriya-taxi.ru|yandex.ru|www.avito.ru|vk.com|uslugi.yandex.ru|za-inform.ru|m-taxi.net|t.me|deshevotaxi.ru|melitopol.taxi24h.ru|perevozka24.com|dzen.ru|catalogtaksi.ru|taxifst.orgs.biz|taksi-gorod.ru|www.rustore.ru|economtaximlt.tilda.ws|www.vt-taxi.ru|taxi-nomer.ru|taxieconom.ru|mezhgorod-rf.ru|taxi-magazin.ru|taxi.crimea.com|taxi-melitopol.ru|xn----7sbqkcikbfxalslj8n.xn--p1ai|taxi-vokrug.ru|www.xn-----7kckebedadc5acysbbmlsanaxj8ayjj80a.xn--p1ai|taksisvo.ru;Мелитополь;Ростов-на-Дону;11000
cheboksary-penza;old;26;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;8;0;taxiarkadiya.ru|vk.com|catalogtaksi.ru|taxi555.ru|www.taxi2000.ru|taxi533.ru|taxi-russia.su|www.avito.ru|cheboksary.taksi24.taxi|cheboksary.sevastopol24.taxi;Чебоксары;Пенза;14000
krasnoyarsk-kemerovo;old;26;2;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;19;0;krasnoyarsk.sky-transfer.ru|city2city.ru|taksi-gorod.ru|1taxopark.ru|www.taxi2000.ru|www.avito.ru|xn--24-6kchk7b2h.xn--p1ai|www.mezhgorod.taxi|rustransfer.org|vse-taxi.com|catalogtaksi.ru|taxi533.ru|taxivezde.ru|royalcars54.ru|obltaxi.ru|unit21.ru|www.taxi-love.ru|minibus.biletyplus.ru|deshevotaxi.ru|mezhgorod-rf.ru|taxi-nomera.ru|mezhgorod-taksi.ru|jupiter-tmc.ru|taksiporossii.ru|go.yandex|mejgorodtaxi.ru|www.rome2rio.com|perevozka24.com|transfergid.ru|taxi-krasnoyarsk-krasnoyarsk-krai-ru.taxigator.ru;Красноярск;Кемерово;15900
ufa-ulyanovsk;old;26;3;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;24;0;sky-transfer.ru|taksi-ufa.ru|city2city.ru|ufa.sevastopol24.taxi|ufa.taxi24h.ru|taxi533.ru|taksi-gorod.ru|www.avito.ru|taxi24online.ru|catalogtaksi.ru|ab-taxi.ru|www.mezhgorod.taxi|rustransfer.org|taxi.drive-luxe.ru|1taxopark.ru|deshevotaxi.ru|taxivezde.ru|vse-taxi.com|taksisvo.ru|ufa.simferopol-aeroport.taxi|vk.com|xn----7sbp3acjidhfbkt.su|taximini-ufa.ru|ufa.taxi-krim.com|taxi-cosmos.ru|ufa.aeroport-simferopol.taxi|jupiter-tmc.ru|www.taxi-love.ru|mejgorodtaxi.ru|taxiufaulanovsk.turbo.site;Уфа;Ульяновск;17700
nizhniy_novgorod-saransk;old;26;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;3;22;0;taxigorkovskoe.ru|taxi-russia.su|kiwitaxi.ru|taxi555.ru|1taxopark.ru|taksi-gorod.ru|unit-transfer.ru|taxi.drive-luxe.ru|minivan-nn.ru|mejgorod-taxi.ru|taxivezde.ru|www.mezhgorod.taxi|rustransfer.org|mezhgorod-rf.ru|catalogtaksi.ru|taxi-cosmos.ru|obltaxi.ru|www.taxi-love.ru|deshevotaxi.ru|vse-taxi.com|www.intui.travel|taksi-nn.ru|mb-taxi.ru|jupiter-tmc.ru|bibi-bot.ru|www.avito.ru|mejgorodtaxi.ru|mezhgorod-taksi.ru|regionaltaxi.ru|www.transfer152.ru;Нижний Новгород;Саранск;8500
tomsk-strezhevoy;old;26;10;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;0;15;0;1taxopark.ru|t.me|obltaxi.ru|strezhevoy.gde.ru|taxi.drive-luxe.ru|taxi555.ru|rustransfer.org|takse.ru|catalogtaksi.ru|city2city.ru|deshevotaxi.ru|www.taxi-love.ru|tomsk.kupiprodai.ru|vk.com|transfergid.ru|taxigator.ru|uslugio.com|www.rome2rio.com|albatros-bct.com|xn----8sbnojigiuni.xn--p1ai|mezhgorod-taksi.ru|xn--j1adfnc.xn--80akxkdedu.xn--p1acf|mejgorodtaxi.ru|taxivezde.ru|xn----7sbyhcmnbsdikx.xn--p1ai|www.taxi2000.ru|tomx.ru|y-taxi.ru|intaxi.ru|uslugi.yandex.ru;Томск;Стрежевой;72600
ulyanovsk-ufa;old;26;9;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;24;0;sky-transfer.ru|www.avito.ru|ulyanovsk.yalta-24.taxi|taksi-gorod.ru|ulyanovsk.taxi24h.ru|www.taxi2000.ru|1taxopark.ru|ab-taxi.ru|city2city.ru|taksisvo.ru|www.mezhgorod.taxi|taxi555.ru|rustransfer.org|taxi.drive-luxe.ru|taxi-russia.su|vse-taxi.com|taxi533.ru|korona-taksi.ru|catalogtaksi.ru|jupiter-tmc.ru|obltaxi.ru|taxivezde.ru|mejgorod-taxi.ru|www.taxi-love.ru|taxi-cosmos.ru|www.transfer-go.ru|mejgorodtaxi.ru|deshevotaxi.ru|vk.com|1tmehgorod.ru;Ульяновск;Уфа;17600
tula-belyov;old;26;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;22;0;taxi555.ru|catalogtaksi.ru|taksisvo.ru|www.taxi2000.ru|obltaxi.ru|takse.ru|taxi.drive-luxe.ru|www.mezhgorod.taxi|taxi-russia.su|www.taxi-rokada.ru|deshevotaxi.ru|xn----7sbyhcmnbsdikx.xn--p1ai|transfer71.ru|mejgorodtaxi.ru|taksi-services.ru|mezhgorod-taksi.ru|taxomarket.ru|taxi-tula-tula-oblast-ru.taxigator.ru|transfergid.ru|taksi-gorod.ru|www.rome2rio.com|taxi-mezhgorod24.ru|xn--80affnblthori.xn--p1ai|www.avito.ru|mezhdugorodnee-taksi.ru|taxi.yandex.ru|taxinomerok.ru|tula.vezetvsem.ru|yandex.ru|catalogtaxi.ru;Тула;Белёв;4000
ekaterinburg-krasnoturinsk;old;26;5;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;4;0;taksi-ekb.ru|www.avito.ru|catalogtaksi.ru|nexttax.ru|city2city.ru|1taxopark.ru|taxi555.ru|www.taxi2000.ru|xn-----6kccfjdehdbgxjti1a2ala5bhdewr6a.xn--p1ai|willway.ru;Екатеринбург;Краснотурьинск;11600
krasnoyarsk-uzhur;old;26;11;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;4;15;0;deshevotaxi.ru|taxi555.ru|1taxopark.ru|takse.ru|taxi.drive-luxe.ru|kiwitaxi.ru|rustransfer.org|obltaxi.ru|yandex.ru|taxivezde.ru|city2city.ru|www.intui.travel|catalogtaksi.ru|supl.biz|jupiter-tmc.ru|transfers.unitaxi.ru|vk.com|www.taxi-love.ru|www.rome2rio.com|transfergid.ru|taxi-krasnoyarsk-krasnoyarsk-krai-ru.taxigator.ru|m.avito.ru|www.yell.ru|uslugi.yandex.ru|mezhgorod-taksi.ru|xn--80atblfjdfd2l.xn--80akxkdedu.xn--p1acf|www.taxi2000.ru|taksi-gorod.ru|y-taxi.ru|www.blablacar.ru;Красноярск;Ужур;8700
rostov-sankt-peterburg;old;26;10;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;25;0;rostov.taxi24h.ru|ugtaxi.ru|perfect-taxi.ru|kubtaxi.ru|sky-transfer.ru|rostov.simferopol-aeroport.taxi|cvo-taxi.ru|tratatur.ru|rostov.taksi24.taxi|city2city.ru|rostov.taxi-krim.com|unit-transfer.ru|www.mezhgorod.taxi|taksi-gorod.ru|ug.taxi|taksisvo.ru|msk.taxi|taxikama.tb.ru|taxi-cosmos.ru|avto-kruiz.com|ugtravel.ru|taxivezde.ru|sochi.taxi|mejgorod-taxi.ru|m.avito.ru|rostov.aeroport-simferopol.taxi|mejgorodtaxi.ru|catalogtaxi.ru|rustransfer.org|taxi-bereg.ru;Ростов-на-Дону;Санкт-Петербург;54000
smolensk-elnya;old;26;10;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;21;0;1taxopark.ru|taxi555.ru|catalogtaxi.ru|takse.ru|deshevotaxi.ru|catalogtaksi.ru|www.rome2rio.com|www.taxi2000.ru|obltaxi.ru|city2city.ru|www.taxi-rokada.ru|taksisvo.ru|taxivezde.ru|rustransfer.org|taxi-smolensk-smolensk-oblast-ru.taxigator.ru|mezhgorod-taksi.ru|www.taxi-love.ru|transfer67.ru|mejgorodtaxi.ru|taksi-services.ru|taxi-mezhgorod24.ru|taxi.drive-luxe.ru|xn--80affnblthori.xn--p1ai|www.avito.ru|uslugi.yandex.ru|mezhdugorodnee-taksi.ru|taxinomerok.ru|yandex.ru|ru-travel.org|taksi-gorod.ru;Смоленск;Ельня;3800
sankt-peterburg-rostov-na-don;old;26;9;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;0;26;0;sankt-peterburg.sevastopol24.taxi|ugtaxi.ru|kubtaxi.ru|tratatur.ru|unit-transfer.ru|ug.taxi|sankt-peterburg.taxi-krim.com|taxitoday.ru|city2city.ru|ugtravel.ru|www.mezhgorod.taxi|msk.taxi|sankt-peterburg.simferopol-aeroport.taxi|taksi-gorod.ru|1tmehgorod.ru|taxi-cosmos.ru|mejgorod-taxi.ru|taksisvo.ru|www.taxi-love.ru|taxivezde.ru|taxideshevo.com|sankt-peterburg.aeroport-simferopol.taxi|sochi.taxi|taksi-go.ru|taksicentr.ru|vtstaxi.ru|taxi-svobodnoe.ru|perfect-taxi.ru|mezhgorod-taksi.ru|vse-taxi.com;Санкт-Петербург;Ростов-на-Дону;53700
tula-plavsk;old;26;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;21;0;kubtaxi.ru|taxi555.ru|www.taxi2000.ru|tratatur.ru|taxi-ug.ru|catalogtaksi.ru|xn----7sbbu0aptdhddiv.xn--p1ai|1taxopark.ru|taxivezde.ru|takse.ru|taxi.drive-luxe.ru|www.taxi-rokada.ru|www.mezhgorod.taxi|xn----7sbyhcmnbsdikx.xn--p1ai|obltaxi.ru|rustransfer.org|taksisvo.ru|deshevotaxi.ru|www.taxi-love.ru|transfer71.ru|taksi-services.ru|mezhgorod-taksi.ru|mobilodeon.ru|mejgorodtaxi.ru|xn--80affnblthori.xn--p1ai|mezhdugorodnee-taksi.ru|taxi-mezhgorod24.ru|taxinomerok.ru|xn--80avue.xn--80akxkdedu.xn--p1acf|www.avito.ru;Тула;Плавск;2000
saratov-petrovsk;old;26;3;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;19;0;kubtaxi.ru|taxi-ug.ru|city2city.ru|tratatur.ru|taxi555.ru|taxi.drive-luxe.ru|1taxopark.ru|www.taxi2000.ru|yandex.ru|taksisvo.ru|www.mezhgorod.taxi|rustransfer.org|taxivezde.ru|takse.ru|taxi-russia.su|obltaxi.ru|taxi-cosmos.ru|deshevotaxi.ru|www.taxi-love.ru|catalogtaxi.ru|jupiter-tmc.ru|mb-taxi.ru|ru-travel.org|mejgorodtaxi.ru|www.avito.ru|mezhgorod-taksi.ru|www.rome2rio.com|regionaltaxi.ru|mobilodeon.ru|uslugi.yandex.ru;Саратов;Петровск;4000
krasnodar-sankt-peterburg;old;26;10;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;25;0;rostov.taxi24h.ru|ugtaxi.ru|perfect-taxi.ru|sky-transfer.ru|kubtaxi.ru|rostov.simferopol-aeroport.taxi|cvo-taxi.ru|tratatur.ru|rostov.taksi24.taxi|city2city.ru|rostov.taxi-krim.com|unit-transfer.ru|www.mezhgorod.taxi|taksi-gorod.ru|taksisvo.ru|msk.taxi|ug.taxi|taxikama.tb.ru|taxi-cosmos.ru|avto-kruiz.com|ugtravel.ru|taxivezde.ru|sochi.taxi|mejgorod-taxi.ru|rostov.aeroport-simferopol.taxi|m.avito.ru|mejgorodtaxi.ru|catalogtaxi.ru|rustransfer.org|vse-taxi.com;Ростов-на-Дону;Санкт-Петербург;61800
kazan-arsk;old;26;5;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;0;5;0;go.yandex|ugtaxi.ru|taxi555.ru|taksisvo.ru|city2city.ru|unit21.ru|1taxopark.ru|ab-taxi.ru|yandex.ru|taxi.drive-luxe.ru;Казань;Арск;3200
svo-taxi-rostov-na-donu-melitopol;old;26;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;12;0;taxi.yandex.ru|rostov-na-donu1.taximaxim.ru|2gis.ru|yandex.ru|vezet.ru|city-mobil.ru|uslugi.yandex.ru|m.avito.ru|zoon.ru|161.ru|www.yell.ru|www.2306306.com|xn-----6kckdgfipty1aaca1adgndr.xn--p1ai|www.komandirovka.ru|rutaxi.ru|go.yandex|perevozka24.com|vk.com|taxi.ugtravel.com|taksi-gorod.ru|redtaxi.ru|taxiizrostova.ru|rostov.yp.ru|apps.apple.com|555don.ru|www.rustore.ru|vse-taxi.com|intaxi.ru|taxieconom.ru|taxi-leader.ru;Ростов-на-Дону;Мелитополь;11000
joshkar-ola-volzhsk;old;26;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;0;8;0;deshevotaxi.ru|taxi555.ru|1taxopark.ru|www.mezhgorod.taxi|taxi.drive-luxe.ru|obltaxi.ru|catalogtaksi.ru|taksisvo.ru|taxivezde.ru|takse.ru;Йошкар-Ола;Волжск;3000
saransk-nizhnij-novgorod;old;26;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;2;23;0;1taxopark.ru|taxi555.ru|kiwitaxi.ru|taxigorkovskoe.ru|taxi-russia.su|taksi-gorod.ru|www.taxi2000.ru|taksisvo.ru|catalogtaxi.ru|catalogtaksi.ru|deshevotaxi.ru|taxi.drive-luxe.ru|taxivezde.ru|www.avito.ru|rustransfer.org|www.mezhgorod.taxi|obltaxi.ru|www.taxi-love.ru|taxi-cosmos.ru|jupiter-tmc.ru|vse-taxi.com|korona-taksi.ru|transfergid.ru|minivan-nn.ru|mejgorodtaxi.ru|mezhgorod-taksi.ru|unit-transfer.ru|mejgorod-taxi.ru|vk.com|mezhgorod-rf.ru;Саранск;Нижний Новгород;8500
moskva-kasimov;new;25;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;10;17;0;taxi555.ru|taxi-mobil.ru|www.taxi2000.ru|www.mezhgorod.taxi|1taxopark.ru|mezhgorod.taxi-ekvator.ru|www.taxi-rokada.ru|ugtaxi.ru|xn----7sbyhcmnbsdikx.xn--p1ai|www.taxi-love.ru;;;
moskva-millerovo;new;25;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;9;18;0;ugtaxi.ru|kubtaxi.ru|taxi-bereg.ru|taxi555.ru|msk.taxiarkadiya.ru|cabway.ru|taxi-mobil.ru|tratatur.ru|zakaz.mezhgorod.taxi|taxi-ug.ru;;;
moskva-volzhskij;new;25;3;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT_NEW;11;16;0;taxi-mobil.ru|taxi555.ru|city2city.ru|1taxopark.ru|taxivezde.ru|zakaz.mezhgorod.taxi|www.taxi-love.ru|taxi.drive-luxe.ru|rustransfer.org|taxi-cosmos.ru;;;
murmansk-severnyy;new;25;1;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;14;10;3;city2city.ru|deshevotaxi.ru|catalogtaksi.ru|mejgorodtaxi.ru|catalogtaxi.ru|uslugi.yandex.ru|zoon.ru|2gis.ru|severnaja-transfernaja.clients.site|www.komandirovka.ru;;;
ufa-krasnyj;new;25;13;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT_NEW;16;13;4;taxi-mini.ru|taximini-ufa.ru|toptaxi.org|mezhgorod-taksi.ru|taxiufa.ru|vk.com|catalogtaksi.ru|catalogtaxi.ru|taxi-ufa-republic-of-bashkortostan-ru.taxigator.ru|yandex.ru;;;
kazan-belyj;new;25;18;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT_NEW;8;12;3;zoon.ru|yandex.ru|deshevotaxi.ru|taxieconom.ru|taxi-nomera.ru|www.orgpage.ru|taxitops.ru|intaxi.ru|yandex.ru|kazan.taxi-list.ru;;;
vladimir-pokrov;new;25;;NONE;Z_LOW_PRIORITY;Низкий приоритет (новые);LOW_PRIORITY;19;7;0;taxi555.ru|transfer-vlad33.ru|catalogtaksi.ru|taxivezde.ru|taksisvo.ru|obltaxi.ru|www.mezhgorod.taxi|taxi.drive-luxe.ru|www.taxi-love.ru|mezhdugorodnee-taksi-moskva.ru;;;
kazan-malmyzh;old;25;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;0;6;0;vk.com|taksi-gorod.ru|1taxopark.ru|taxi555.ru|taksisvo.ru|taxi.drive-luxe.ru|rustransfer.org|mezhgorod.pro|obltaxi.ru|yandex.ru;Казань;Малмыж;5000
kaluga-tarusa;old;25;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;0;8;0;taxi555.ru|catalogtaksi.ru|taxi.drive-luxe.ru|taksisvo.ru|obltaxi.ru|taxi-mini.ru|taxivezde.ru|www.taxi-rokada.ru|tmkaluga.ru|takse.ru;Калуга;Таруса;2000
irkutsk-ust-ilimsk;old;25;7;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;5;0;www.avito.ru|deshevotaxi.ru|zoon.ru|catalogtaksi.ru|www.ellit-avto.ru|taxi-38.ru|city2city.ru|rustransfer.org|takse.ru|vse-taxi.com;Иркутск;Усть-Илимск;27000
tula-lipki;old;25;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;20;0;rustransfer.org|taxivezde.ru|taxi555.ru|1taxopark.ru|xn----7sbyhcmnbsdikx.xn--p1ai|taxi.drive-luxe.ru|www.taxi-love.ru|www.taxi2000.ru|takse.ru|deshevotaxi.ru|mezhgorod-taksi.ru|www.taxi-rokada.ru|catalogtaksi.ru|taxi-tula-tula-oblast-ru.taxigator.ru|transfer71.ru|www.rome2rio.com|ru-travel.org|taksi-services.ru|taxomarket.ru|taxi-mezhgorod24.ru|xn--80affnblthori.xn--p1ai|obltaxi.ru|perevozka24.com|www.avito.ru|2gis.ru|taxitops.ru|taxi.yandex.ru|mezhdugorodnee-taksi.ru|tula.taximaxim.ru|uslugi.yandex.ru;Тула;Липки;2000
kirov-ufa;old;25;18;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;23;0;sky-transfer.ru|vk.com|kirov.taxi24h.ru|taksikirov.ru|taxi533.ru|www.taxi2000.ru|taxi-russia.su|taksisvo.ru|rustransfer.org|yandex.ru|kirov.taksi24.taxi|taxivezde.ru|kirov.taxi-krim.com|www.mezhgorod.taxi|taxi-cosmos.ru|jupiter-tmc.ru|catalogtaksi.ru|city2city.ru|www.avito.ru|taksi-gorod.ru|www.taxi-love.ru|obltaxi.ru|vse-taxi.com|mejgorodtaxi.ru|taxi-nomera.ru|taxi-mini.ru|routes43.ru|minibus.biletyplus.ru|kirov.simferopol-aeroport.taxi|deshevotaxi.ru;Киров;Уфа;22500
ekaterinburg-krasnoufimsk;old;25;;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;0;6;0;taksi-ekb.ru|catalogtaxi.ru|nexttax.ru|vk.com|catalogtaksi.ru|1taxopark.ru|taxi555.ru|www.taxi2000.ru|xn----7sbyhcmnbsdikx.xn--p1ai|taksisvo.ru;Екатеринбург;Красноуфимск;6000
ufa-kirov;old;25;14;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;0;24;0;sky-transfer.ru|vk.com|ufa.sevastopol24.taxi|taxi533.ru|taxi24online.ru|taksi-ufa.ru|ufa.taxi24h.ru|www.mezhgorod.taxi|rustransfer.org|mezhgorod-rf.ru|taxivezde.ru|taksisvo.ru|ufa.taxi-krim.com|city2city.ru|ufa.simferopol-aeroport.taxi|taxi-cosmos.ru|www.taxi-love.ru|jupiter-tmc.ru|xn----7sbp3acjidhfbkt.su|taxi-mini.ru|mejgorodtaxi.ru|deshevotaxi.ru|obltaxi.ru|taxiufakirov.turbo.site|vse-taxi.com|taximini-ufa.ru|minivan-go.ru|taxiufa.ru|catalogtaksi.ru|taxi-nomera.ru;Уфа;Киров;22500
handyga-jakutsk;old;25;6;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;0;2;0;2gis.ru|yandex.ru|vk.com|catalogtaksi.ru|uslugi.yandex.ru|city2city.ru|sakha.kupiprodai.ru|yandex.ru|handyga.gde.ru|deshevotaxi.ru;Хандыга;Якутск;12600
kazan-zainsk;old;25;7;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;5;0;mezhgorod.pro|www.avito.ru|taksi-gorod.ru|taxi555.ru|ab-taxi.ru|1taxopark.ru|city2city.ru|transfer-kazan.ru|yandex.ru|rustransfer.org;Казань;Заинск;7200
krasnodar-ryazan;old;25;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;0;28;0;kubtaxi.ru|perfect-taxi.ru|ug.taxi|krasnodar.taxi24h.ru|taxi555.ru|www.mezhgorod.taxi|catalogtaksi.ru|taxi.drive-luxe.ru|krasnodar.aeroport-simferopol.taxi|www.taxi-love.ru|krasnodar.taxi-krim.com|vse-taxi.com|ugtaxi.ru|krasnodar.taksi24.taxi|radartaxi.ru|taksi-gorod.ru|taxi533.ru|krasnodar.simferopol-aeroport.taxi|mezhgorod-rf.ru|taksisvo.ru|msk.taxi|taxivezde.ru|obltaxi.ru|onlinetaxi.su|transferug.ru|taxiaero-simferopol.ru|transfer23.ru|mejgorodtaxi.ru|deshevotaxi.ru|minivan-go.ru;Краснодар;Рязань;36500
ekaterinburg-serov;old;25;;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;5;0;taxivezde.ru|xn-----6kccfjdehdbgxjti1a2ala5bhdewr6a.xn--p1ai|www.avito.ru|taksi-ekb.ru|unit-transfer.ru|deshevotaxi.ru|www.mezhgorod.taxi|1taxopark.ru|willway.ru|nexttax.ru;Екатеринбург;Серов;10500
smolensk-roslavl;old;25;1;SEO;F_AUTOPILOT;SEO автопилот;SEO_AUTOPILOT;1;21;0;city2city.ru|takse.ru|taxi555.ru|taxivezde.ru|catalogtaksi.ru|1taxopark.ru|xn----7sbyhcmnbsdikx.xn--p1ai|deshevotaxi.ru|turtransfer.ru|obltaxi.ru|m.avito.ru|www.mezhgorod.taxi|taksi-gorod.ru|taksisvo.ru|www.taxi2000.ru|taxi.drive-luxe.ru|taksi-services.ru|www.taxi-love.ru|vse-taxi.com|rustransfer.org|mezhgorod-taksi.ru|transfer67.ru|www.rome2rio.com|jupiter-tmc.ru|mejgorodtaxi.ru|y-taxi.ru|taxi-smolensk-smolensk-oblast-ru.taxigator.ru|taxi-mezhgorod24.ru|apps.apple.com|xn--80affnblthori.xn--p1ai;Смоленск;Рославль;4000
voronezh-nizhnij-novgorod;old;25;12;DIRECT;H_DIRECT_TEST;Директ тест;DIRECT_TEST;1;22;0;voronezh.sky-transfer.ru|voronezh.taxi24h.ru|kubtaxi.ru|taksi-gorod.ru|ug.taxi|vezet-go.ru|voronezh.sevastopol24.taxi|tratatur.ru|www.avito.ru|taxi555.ru|taksisvo.ru|city2city.ru|rustransfer.org|jupiter-tmc.ru|taxi533.ru|voronezh.taxi-krim.com|taxi-russia.su|taxi.drive-luxe.ru|vip-888.ru|cabway.ru|mejgorod-taxi.ru|taxi-cosmos.ru|catalogtaxi.ru|www.taxi-love.ru|taxivezde.ru|taxigorkovskoe.ru|1tmehgorod.ru|voronezh.simferopol-aeroport.taxi|taxicamry.ru|vse-taxi.com;Воронеж;Нижний Новгород;22200
